image,label
ISIC_0032991,3
ISIC_0054671,1
ISIC_0029264,2
ISIC_0068797,4
ISIC_0025495,2
ISIC_0024549,2
ISIC_0030158,8
ISIC_0060317,2
ISIC_0030129,1
ISIC_0010471,2
ISIC_0033525,2
ISIC_0006815_downsampled,2
ISIC_0062352,2
ISIC_0055529,3
ISIC_0067620,5
ISIC_0057590,8
ISIC_0031211,8
ISIC_0033134,2
ISIC_0012741_downsampled,2
ISIC_0027748,2
ISIC_0070721,3
ISIC_0032514,5
ISIC_0072939,1
ISIC_0060602,3
ISIC_0029534,2
ISIC_0065416,4
ISIC_0032901,2
ISIC_0030817,2
ISIC_0061799,1
ISIC_0000542,2
ISIC_0028250,2
ISIC_0057248,5
ISIC_0058698,3
ISIC_0071906,1
ISIC_0024442,2
ISIC_0013014_downsampled,5
ISIC_0032989,2
ISIC_0032532,1
ISIC_0026904,2
ISIC_0030540,2
ISIC_0025557,3
ISIC_0072559,1
ISIC_0014325_downsampled,1
ISIC_0066022,2
ISIC_0059816,1
ISIC_0058511,2
ISIC_0030418,2
ISIC_0072301,1
ISIC_0055118,2
ISIC_0067292,2
ISIC_0030395,2
ISIC_0055069,2
ISIC_0069262,1
ISIC_0033008,2
ISIC_0013112_downsampled,2
ISIC_0071491,2
ISIC_0028594,2
ISIC_0025844,2
ISIC_0068616,1
ISIC_0025323,2
ISIC_0055963,3
ISIC_0056424,2
ISIC_0058160,5
ISIC_0071062,4
ISIC_0008626_downsampled,2
ISIC_0059252,2
ISIC_0032650,2
ISIC_0069389,5
ISIC_0027407,1
ISIC_0060883,1
ISIC_0056271,1
ISIC_0071300,2
ISIC_0067736,3
ISIC_0013798_downsampled,2
ISIC_0061616,2
ISIC_0058549,3
ISIC_0055955,5
ISIC_0073037,3
ISIC_0054043,1
ISIC_0056095,3
ISIC_0063072,1
ISIC_0068477,1
ISIC_0014500_downsampled,5
ISIC_0060880,3
ISIC_0064292,3
ISIC_0056310,3
ISIC_0031688,2
ISIC_0067971,8
ISIC_0026463,2
ISIC_0013385_downsampled,2
ISIC_0030746,3
ISIC_0062386,3
ISIC_0056726,1
ISIC_0071864,3
ISIC_0055863,2
ISIC_0010846,2
ISIC_0063406,3
ISIC_0072976,1
ISIC_0033738,2
ISIC_0033795,2
ISIC_0031661,2
ISIC_0059925,2
ISIC_0030187,1
ISIC_0031595,2
ISIC_0067259,2
ISIC_0025902,2
ISIC_0070967,5
ISIC_0068038,3
ISIC_0065471,2
ISIC_0028925,5
ISIC_0055050,3
ISIC_0059710,5
ISIC_0012460_downsampled,2
ISIC_0013399_downsampled,2
ISIC_0027802,4
ISIC_0066405,2
ISIC_0030120,2
ISIC_0070435,1
ISIC_0025742,2
ISIC_0070199,3
ISIC_0027894,2
ISIC_0071434,1
ISIC_0071999,8
ISIC_0027219,5
ISIC_0012191_downsampled,2
ISIC_0068868,2
ISIC_0055051,1
ISIC_0061684,1
ISIC_0054897,5
ISIC_0055866,2
ISIC_0065931,2
ISIC_0032540,2
ISIC_0031117,2
ISIC_0065118,4
ISIC_0030366,1
ISIC_0072535,1
ISIC_0024832,5
ISIC_0014898_downsampled,2
ISIC_0067273,5
ISIC_0056349,2
ISIC_0057804,3
ISIC_0067031,2
ISIC_0025112,2
ISIC_0062983,1
ISIC_0054929,3
ISIC_0062464,3
ISIC_0073203,1
ISIC_0056914,1
ISIC_0065421,1
ISIC_0014833_downsampled,2
ISIC_0060502,1
ISIC_0067072,3
ISIC_0031426,2
ISIC_0067301,3
ISIC_0009896,2
ISIC_0031752,2
ISIC_0068033,3
ISIC_0030907,2
ISIC_0069471,2
ISIC_0031736,2
ISIC_0026718,2
ISIC_0059106,3
ISIC_0054652,2
ISIC_0064198,2
ISIC_0057641,2
ISIC_0057497,5
ISIC_0071715,3
ISIC_0028328,2
ISIC_0030655,4
ISIC_0033315,2
ISIC_0056303,1
ISIC_0053507,1
ISIC_0027025,5
ISIC_0031499,1
ISIC_0025191,2
ISIC_0073105,5
ISIC_0057569,3
ISIC_0027948,2
ISIC_0013731_downsampled,5
ISIC_0031366,2
ISIC_0032703,2
ISIC_0070164,4
ISIC_0060271,5
ISIC_0026684,2
ISIC_0073202,2
ISIC_0069244,3
ISIC_0064159,2
ISIC_0013682_downsampled,5
ISIC_0030061,2
ISIC_0015369_downsampled,2
ISIC_0033608,7
ISIC_0013165_downsampled,5
ISIC_0066572,3
ISIC_0030083,1
ISIC_0063003,2
ISIC_0032341,2
ISIC_0070276,2
ISIC_0016017_downsampled,2
ISIC_0059696,2
ISIC_0071639,2
ISIC_0069790,5
ISIC_0062016,1
ISIC_0026750,2
ISIC_0026089,1
ISIC_0059855,1
ISIC_0031066,2
ISIC_0012793_downsampled,2
ISIC_0058772,2
ISIC_0028708,2
ISIC_0056583,2
ISIC_0014708_downsampled,2
ISIC_0013862_downsampled,2
ISIC_0064804,1
ISIC_0069443,3
ISIC_0061356,3
ISIC_0058391,1
ISIC_0058029,8
ISIC_0027655,2
ISIC_0063076,5
ISIC_0026316,5
ISIC_0032460,5
ISIC_0054598,4
ISIC_0031936,2
ISIC_0030587,2
ISIC_0000187,2
ISIC_0030712,3
ISIC_0028462,2
ISIC_0025830,5
ISIC_0031644,2
ISIC_0032427,2
ISIC_0031401,1
ISIC_0029560,2
ISIC_0012851_downsampled,5
ISIC_0031144,2
ISIC_0068217,2
ISIC_0063694,2
ISIC_0070231,3
ISIC_0058791,1
ISIC_0033895,2
ISIC_0026014,8
ISIC_0034268,2
ISIC_0024504,3
ISIC_0070642,3
ISIC_0031693,2
ISIC_0054905,3
ISIC_0026224,2
ISIC_0032267,2
ISIC_0012941_downsampled,2
ISIC_0029612,5
ISIC_0032300,2
ISIC_0010344,2
ISIC_0057706,4
ISIC_0055245,3
ISIC_0031853,5
ISIC_0029919,3
ISIC_0059932,5
ISIC_0013188_downsampled,2
ISIC_0062767,1
ISIC_0060366,8
ISIC_0069357,2
ISIC_0054531,4
ISIC_0030531,2
ISIC_0033261,1
ISIC_0029616,2
ISIC_0060594,5
ISIC_0028579,1
ISIC_0065639,5
ISIC_0071163,3
ISIC_0073175,2
ISIC_0066436,3
ISIC_0032880,2
ISIC_0072960,2
ISIC_0025419,5
ISIC_0027488,6
ISIC_0014775_downsampled,2
ISIC_0031588,2
ISIC_0014992_downsampled,2
ISIC_0060149,3
ISIC_0053711,2
ISIC_0032303,5
ISIC_0029496,2
ISIC_0061274,2
ISIC_0062591,2
ISIC_0071538,1
ISIC_0024879,2
ISIC_0012708_downsampled,2
ISIC_0033580,2
ISIC_0054234,5
ISIC_0031882,2
ISIC_0065204,2
ISIC_0025486,2
ISIC_0071850,2
ISIC_0054775,2
ISIC_0032715,7
ISIC_0070544,2
ISIC_0061878,7
ISIC_0026117,3
ISIC_0068924,1
ISIC_0027182,2
ISIC_0063245,2
ISIC_0033367,2
ISIC_0015993_downsampled,2
ISIC_0060809,6
ISIC_0060066,2
ISIC_0063595,1
ISIC_0010092,2
ISIC_0015211_downsampled,2
ISIC_0026114,2
ISIC_0033701,5
ISIC_0027489,2
ISIC_0054976,1
ISIC_0025109,2
ISIC_0065084,3
ISIC_0029779,3
ISIC_0063583,2
ISIC_0032530,2
ISIC_0024823,1
ISIC_0066300,2
ISIC_0059097,2
ISIC_0024573,3
ISIC_0070518,2
ISIC_0068074,1
ISIC_0029582,8
ISIC_0028155,3
ISIC_0053700,1
ISIC_0025780,4
ISIC_0012090_downsampled,5
ISIC_0065121,1
ISIC_0060493,5
ISIC_0065791,2
ISIC_0027531,3
ISIC_0034155,3
ISIC_0012672_downsampled,2
ISIC_0026724,2
ISIC_0061175,3
ISIC_0072260,3
ISIC_0063733,2
ISIC_0030453,2
ISIC_0068987,3
ISIC_0070417,1
ISIC_0030855,2
ISIC_0011166,1
ISIC_0066193,2
ISIC_0072151,1
ISIC_0071990,2
ISIC_0026716,3
ISIC_0010467,2
ISIC_0067495,1
ISIC_0031112,2
ISIC_0072774,2
ISIC_0009901,2
ISIC_0059760,5
ISIC_0031565,1
ISIC_0063758,5
ISIC_0025271,2
ISIC_0062906,2
ISIC_0026876,7
ISIC_0030959,5
ISIC_0029420,5
ISIC_0068161,3
ISIC_0016058_downsampled,2
ISIC_0030140,2
ISIC_0055917,2
ISIC_0025015,2
ISIC_0012294_downsampled,5
ISIC_0057593,1
ISIC_0061716,2
ISIC_0072086,3
ISIC_0069472,5
ISIC_0011110,2
ISIC_0069562,2
ISIC_0007235_downsampled,2
ISIC_0056261,1
ISIC_0026227,2
ISIC_0063464,1
ISIC_0060775,4
ISIC_0069920,1
ISIC_0066042,2
ISIC_0065174,3
ISIC_0030778,3
ISIC_0025976,2
ISIC_0066623,3
ISIC_0064368,2
ISIC_0062299,3
ISIC_0010441,1
ISIC_0056157,3
ISIC_0013124_downsampled,2
ISIC_0012658_downsampled,2
ISIC_0026715,2
ISIC_0026480,2
ISIC_0032358,5
ISIC_0032097,2
ISIC_0025010,2
ISIC_0063639,2
ISIC_0013983_downsampled,2
ISIC_0030990,2
ISIC_0030939,2
ISIC_0033396,2
ISIC_0030328,2
ISIC_0059295,7
ISIC_0054923,2
ISIC_0026629,6
ISIC_0056373,2
ISIC_0016035_downsampled,2
ISIC_0033227,2
ISIC_0025649,2
ISIC_0067412,2
ISIC_0066982,2
ISIC_0013639_downsampled,1
ISIC_0056112,2
ISIC_0028823,2
ISIC_0013815_downsampled,1
ISIC_0031913,2
ISIC_0057273,3
ISIC_0028471,2
ISIC_0026462,2
ISIC_0029906,2
ISIC_0033616,1
ISIC_0030847,2
ISIC_0029468,2
ISIC_0065495,4
ISIC_0066896,5
ISIC_0028211,1
ISIC_0029452,2
ISIC_0069873,1
ISIC_0053948,2
ISIC_0015466_downsampled,2
ISIC_0000445_downsampled,1
ISIC_0069760,2
ISIC_0030466,2
ISIC_0063361,4
ISIC_0025638,2
ISIC_0067961,2
ISIC_0027066,2
ISIC_0034142,5
ISIC_0025253,2
ISIC_0067562,2
ISIC_0030794,8
ISIC_0026907,5
ISIC_0055270,6
ISIC_0031884,2
ISIC_0032994,2
ISIC_0061124,3
ISIC_0015279_downsampled,2
ISIC_0033520,1
ISIC_0054975,3
ISIC_0055179,1
ISIC_0025202,2
ISIC_0034318,5
ISIC_0013364_downsampled,5
ISIC_0061025,1
ISIC_0031332,2
ISIC_0058723,1
ISIC_0034002,1
ISIC_0056293,3
ISIC_0062699,5
ISIC_0058237,1
ISIC_0025099,5
ISIC_0025169,2
ISIC_0025357,2
ISIC_0030639,2
ISIC_0065433,1
ISIC_0058778,5
ISIC_0013792_downsampled,2
ISIC_0029958,1
ISIC_0014952_downsampled,2
ISIC_0066383,2
ISIC_0064435,2
ISIC_0026075,2
ISIC_0032216,2
ISIC_0000121_downsampled,2
ISIC_0059986,3
ISIC_0013129_downsampled,5
ISIC_0059408,4
ISIC_0025942,2
ISIC_0069059,1
ISIC_0032827,5
ISIC_0059727,3
ISIC_0054190,3
ISIC_0028968,1
ISIC_0032953,2
ISIC_0027638,2
ISIC_0070200,4
ISIC_0061104,1
ISIC_0067704,1
ISIC_0053601,3
ISIC_0066557,2
ISIC_0055796,1
ISIC_0069649,3
ISIC_0030676,2
ISIC_0061513,5
ISIC_0031304,2
ISIC_0054592,4
ISIC_0013490_downsampled,1
ISIC_0065294,2
ISIC_0061265,1
ISIC_0011378,2
ISIC_0026856,2
ISIC_0064710,2
ISIC_0029166,5
ISIC_0054588,2
ISIC_0069914,8
ISIC_0061282,3
ISIC_0066544,3
ISIC_0064622,3
ISIC_0032969,2
ISIC_0026314,1
ISIC_0029774,2
ISIC_0026793,2
ISIC_0032978,5
ISIC_0070387,1
ISIC_0067048,2
ISIC_0060340,1
ISIC_0073240,2
ISIC_0059011,5
ISIC_0027116,2
ISIC_0010219,2
ISIC_0057722,2
ISIC_0033198,1
ISIC_0031150,5
ISIC_0027339,2
ISIC_0028011,2
ISIC_0065069,1
ISIC_0057086,3
ISIC_0057040,4
ISIC_0000503,2
ISIC_0067060,6
ISIC_0012216_downsampled,2
ISIC_0012826_downsampled,2
ISIC_0033479,1
ISIC_0070437,3
ISIC_0030081,5
ISIC_0062945,3
ISIC_0071987,3
ISIC_0054906,1
ISIC_0025948,8
ISIC_0067458,1
ISIC_0068133,3
ISIC_0025247,8
ISIC_0033821,2
ISIC_0062583,3
ISIC_0072420,2
ISIC_0030993,2
ISIC_0058025,3
ISIC_0015445_downsampled,2
ISIC_0072855,2
ISIC_0062399,3
ISIC_0055283,2
ISIC_0032170,5
ISIC_0011296,2
ISIC_0068927,2
ISIC_0058293,5
ISIC_0016048_downsampled,2
ISIC_0024908,2
ISIC_0064452,3
ISIC_0026398,2
ISIC_0026736,2
ISIC_0062765,1
ISIC_0066639,3
ISIC_0073155,3
ISIC_0009963,2
ISIC_0000108_downsampled,2
ISIC_0061545,2
ISIC_0026387,2
ISIC_0027938,2
ISIC_0069250,1
ISIC_0016059_downsampled,2
ISIC_0032336,2
ISIC_0032495,2
ISIC_0025824,3
ISIC_0063424,2
ISIC_0061261,1
ISIC_0054941,1
ISIC_0059358,1
ISIC_0070453,3
ISIC_0025204,2
ISIC_0056660,1
ISIC_0030515,2
ISIC_0054523,1
ISIC_0067999,3
ISIC_0069695,8
ISIC_0060143,1
ISIC_0013045_downsampled,2
ISIC_0060053,3
ISIC_0063397,1
ISIC_0061993,5
ISIC_0012653_downsampled,2
ISIC_0025563,2
ISIC_0030363,2
ISIC_0025725,2
ISIC_0033979,3
ISIC_0066632,6
ISIC_0029429,2
ISIC_0068956,8
ISIC_0028959,2
ISIC_0032292,2
ISIC_0069203,3
ISIC_0069705,1
ISIC_0031131,2
ISIC_0056690,2
ISIC_0063967,3
ISIC_0061095,3
ISIC_0062660,2
ISIC_0030835,5
ISIC_0065392,2
ISIC_0056942,3
ISIC_0066162,5
ISIC_0073220,2
ISIC_0060800,8
ISIC_0062245,4
ISIC_0024500,2
ISIC_0063801,2
ISIC_0069349,2
ISIC_0067227,2
ISIC_0063383,5
ISIC_0028746,1
ISIC_0072459,1
ISIC_0054233,1
ISIC_0062346,4
ISIC_0065696,3
ISIC_0055218,8
ISIC_0031241,2
ISIC_0060979,1
ISIC_0025313,1
ISIC_0065041,3
ISIC_0028896,2
ISIC_0066064,2
ISIC_0061078,1
ISIC_0060448,2
ISIC_0027283,2
ISIC_0070892,1
ISIC_0028571,2
ISIC_0054118,4
ISIC_0024415,2
ISIC_0028506,2
ISIC_0029966,2
ISIC_0055460,1
ISIC_0057854,2
ISIC_0063443,1
ISIC_0065622,1
ISIC_0060194,1
ISIC_0033427,2
ISIC_0031424,5
ISIC_0024423,2
ISIC_0024449,1
ISIC_0029288,5
ISIC_0033959,2
ISIC_0056400,2
ISIC_0033931,1
ISIC_0015040_downsampled,2
ISIC_0026376,2
ISIC_0027855,2
ISIC_0033799,2
ISIC_0057188,1
ISIC_0013996_downsampled,2
ISIC_0028157,2
ISIC_0026092,7
ISIC_0073088,8
ISIC_0059659,2
ISIC_0066013,5
ISIC_0032663,2
ISIC_0062295,2
ISIC_0029846,2
ISIC_0069826,5
ISIC_0010852,1
ISIC_0025292,5
ISIC_0056940,1
ISIC_0058090,2
ISIC_0070483,8
ISIC_0054823,6
ISIC_0058171,2
ISIC_0032286,2
ISIC_0034288,2
ISIC_0026514,5
ISIC_0058909,1
ISIC_0063871,1
ISIC_0059656,3
ISIC_0059716,2
ISIC_0025141,2
ISIC_0069552,5
ISIC_0069424,3
ISIC_0059320,3
ISIC_0024439,2
ISIC_0062705,2
ISIC_0058061,3
ISIC_0069292,1
ISIC_0067501,5
ISIC_0072870,2
ISIC_0028445,1
ISIC_0010010,2
ISIC_0014149_downsampled,2
ISIC_0056422,1
ISIC_0031448,2
ISIC_0063905,3
ISIC_0028897,1
ISIC_0025815,2
ISIC_0031277,5
ISIC_0068188,1
ISIC_0030935,5
ISIC_0057879,5
ISIC_0011295,1
ISIC_0055528,1
ISIC_0054793,1
ISIC_0000379_downsampled,2
ISIC_0033390,2
ISIC_0055803,1
ISIC_0067201,2
ISIC_0070293,2
ISIC_0059585,3
ISIC_0025801,2
ISIC_0065280,1
ISIC_0026178,8
ISIC_0068532,2
ISIC_0061363,3
ISIC_0033496,1
ISIC_0070909,3
ISIC_0029995,1
ISIC_0062498,2
ISIC_0032295,2
ISIC_0013222_downsampled,2
ISIC_0065671,1
ISIC_0015992_downsampled,2
ISIC_0031765,2
ISIC_0030094,3
ISIC_0069370,1
ISIC_0069159,5
ISIC_0030369,5
ISIC_0028315,2
ISIC_0025995,2
ISIC_0025192,2
ISIC_0027549,2
ISIC_0029133,4
ISIC_0063496,1
ISIC_0055659,1
ISIC_0032927,1
ISIC_0000254,2
ISIC_0028418,1
ISIC_0065253,1
ISIC_0025335,2
ISIC_0072641,1
ISIC_0028503,5
ISIC_0066625,8
ISIC_0032330,5
ISIC_0055716,3
ISIC_0056463,3
ISIC_0065275,2
ISIC_0061932,2
ISIC_0014649_downsampled,5
ISIC_0012203_downsampled,2
ISIC_0061287,5
ISIC_0058268,3
ISIC_0064845,2
ISIC_0062697,6
ISIC_0033488,5
ISIC_0058246,8
ISIC_0061285,4
ISIC_0025757,2
ISIC_0024348,2
ISIC_0061311,3
ISIC_0068648,4
ISIC_0072568,1
ISIC_0055549,1
ISIC_0000478,2
ISIC_0032193,2
ISIC_0055609,4
ISIC_0056937,1
ISIC_0058224,1
ISIC_0071833,5
ISIC_0059434,2
ISIC_0029628,2
ISIC_0071828,5
ISIC_0069566,2
ISIC_0032983,5
ISIC_0060305,5
ISIC_0027925,2
ISIC_0058653,4
ISIC_0057348,5
ISIC_0031589,2
ISIC_0030567,2
ISIC_0060881,5
ISIC_0069161,3
ISIC_0013084_downsampled,2
ISIC_0012905_downsampled,2
ISIC_0071554,2
ISIC_0057642,3
ISIC_0070805,1
ISIC_0064463,1
ISIC_0059217,2
ISIC_0064063,4
ISIC_0065134,2
ISIC_0028013,2
ISIC_0031387,2
ISIC_0055680,1
ISIC_0059725,3
ISIC_0066519,1
ISIC_0060556,1
ISIC_0009947,2
ISIC_0073173,1
ISIC_0070372,1
ISIC_0071089,1
ISIC_0034084,2
ISIC_0010032,2
ISIC_0065367,1
ISIC_0033559,1
ISIC_0070505,4
ISIC_0071552,2
ISIC_0063250,4
ISIC_0025567,5
ISIC_0028662,5
ISIC_0030960,2
ISIC_0033108,2
ISIC_0032961,2
ISIC_0025644,3
ISIC_0032465,2
ISIC_0058735,3
ISIC_0066689,3
ISIC_0031342,2
ISIC_0058681,5
ISIC_0054161,3
ISIC_0026310,2
ISIC_0033083,2
ISIC_0030500,2
ISIC_0060154,1
ISIC_0002488_downsampled,2
ISIC_0060950,3
ISIC_0026160,2
ISIC_0055976,1
ISIC_0013518_downsampled,1
ISIC_0058035,2
ISIC_0026137,2
ISIC_0063653,2
ISIC_0028914,2
ISIC_0015368_downsampled,2
ISIC_0056490,2
ISIC_0053937,2
ISIC_0060471,2
ISIC_0000021_downsampled,2
ISIC_0030892,2
ISIC_0030941,2
ISIC_0031642,1
ISIC_0068973,4
ISIC_0000204_downsampled,2
ISIC_0066099,2
ISIC_0000051_downsampled,2
ISIC_0029202,5
ISIC_0073050,5
ISIC_0062784,2
ISIC_0068786,3
ISIC_0010552,2
ISIC_0071422,3
ISIC_0012360_downsampled,2
ISIC_0026216,2
ISIC_0068011,1
ISIC_0065128,1
ISIC_0067364,4
ISIC_0030800,3
ISIC_0064644,3
ISIC_0026352,1
ISIC_0031038,2
ISIC_0033668,1
ISIC_0055032,3
ISIC_0025661,5
ISIC_0064443,3
ISIC_0055465,1
ISIC_0070606,2
ISIC_0062297,2
ISIC_0055630,2
ISIC_0013232_downsampled,1
ISIC_0034071,1
ISIC_0058998,2
ISIC_0064912,2
ISIC_0068176,1
ISIC_0031026,3
ISIC_0064173,2
ISIC_0063611,2
ISIC_0067727,2
ISIC_0025850,2
ISIC_0071872,2
ISIC_0062810,2
ISIC_0064276,1
ISIC_0033387,1
ISIC_0054036,3
ISIC_0011105,2
ISIC_0072624,1
ISIC_0012432_downsampled,5
ISIC_0032850,3
ISIC_0033827,2
ISIC_0027642,2
ISIC_0062491,1
ISIC_0054700,2
ISIC_0072835,3
ISIC_0066743,3
ISIC_0033436,2
ISIC_0030475,2
ISIC_0026182,2
ISIC_0013709_downsampled,5
ISIC_0026640,2
ISIC_0015002_downsampled,2
ISIC_0065746,1
ISIC_0063848,2
ISIC_0070316,1
ISIC_0032616,2
ISIC_0027415,2
ISIC_0033863,1
ISIC_0010372,1
ISIC_0024813,2
ISIC_0024894,2
ISIC_0025184,2
ISIC_0027588,4
ISIC_0063317,5
ISIC_0031584,5
ISIC_0057927,2
ISIC_0071869,1
ISIC_0031988,2
ISIC_0062025,2
ISIC_0033743,2
ISIC_0055925,8
ISIC_0027089,1
ISIC_0067677,3
ISIC_0033602,2
ISIC_0024406,2
ISIC_0066327,2
ISIC_0028750,5
ISIC_0026212,4
ISIC_0054041,2
ISIC_0055942,5
ISIC_0026098,2
ISIC_0030931,2
ISIC_0032452,2
ISIC_0031152,2
ISIC_0072548,3
ISIC_0032968,1
ISIC_0027733,2
ISIC_0057791,1
ISIC_0026916,1
ISIC_0032321,2
ISIC_0030873,2
ISIC_0029427,5
ISIC_0062159,4
ISIC_0026082,2
ISIC_0054492,1
ISIC_0026737,5
ISIC_0029979,2
ISIC_0071147,3
ISIC_0054140,3
ISIC_0024543,2
ISIC_0072737,5
ISIC_0027138,2
ISIC_0067071,2
ISIC_0030451,2
ISIC_0031966,2
ISIC_0031506,4
ISIC_0070237,3
ISIC_0071498,2
ISIC_0061847,2
ISIC_0054497,1
ISIC_0072173,1
ISIC_0026523,5
ISIC_0058344,1
ISIC_0060041,4
ISIC_0054165,5
ISIC_0030196,2
ISIC_0057885,3
ISIC_0066954,3
ISIC_0028700,2
ISIC_0011123,2
ISIC_0064125,2
ISIC_0000155_downsampled,1
ISIC_0031576,2
ISIC_0068800,1
ISIC_0032718,1
ISIC_0071615,5
ISIC_0064976,5
ISIC_0060321,2
ISIC_0024788,2
ISIC_0027745,6
ISIC_0070181,2
ISIC_0013437_downsampled,2
ISIC_0059810,1
ISIC_0030176,2
ISIC_0030477,2
ISIC_0057330,2
ISIC_0030238,1
ISIC_0065026,1
ISIC_0058472,3
ISIC_0034250,2
ISIC_0057504,3
ISIC_0032379,2
ISIC_0063560,3
ISIC_0029063,2
ISIC_0015476_downsampled,2
ISIC_0029296,2
ISIC_0033676,5
ISIC_0030280,8
ISIC_0072796,2
ISIC_0060927,3
ISIC_0012386_downsampled,5
ISIC_0056766,3
ISIC_0029158,2
ISIC_0054112,1
ISIC_0064466,2
ISIC_0026323,2
ISIC_0029098,2
ISIC_0065632,5
ISIC_0071759,2
ISIC_0055469,8
ISIC_0060599,3
ISIC_0067337,3
ISIC_0012102_downsampled,2
ISIC_0054885,1
ISIC_0067580,3
ISIC_0073169,2
ISIC_0026962,2
ISIC_0057759,1
ISIC_0012207_downsampled,5
ISIC_0024940,1
ISIC_0029188,2
ISIC_0061478,2
ISIC_0033703,2
ISIC_0054344,3
ISIC_0056442,2
ISIC_0060094,1
ISIC_0000506,2
ISIC_0066058,1
ISIC_0064325,3
ISIC_0072245,3
ISIC_0027376,2
ISIC_0032645,1
ISIC_0015031_downsampled,2
ISIC_0064195,1
ISIC_0057244,1
ISIC_0034076,1
ISIC_0024639,2
ISIC_0012333_downsampled,2
ISIC_0029820,3
ISIC_0031748,2
ISIC_0033047,1
ISIC_0059301,1
ISIC_0029027,2
ISIC_0033609,3
ISIC_0062358,3
ISIC_0063059,3
ISIC_0061970,2
ISIC_0071517,3
ISIC_0026884,2
ISIC_0069465,3
ISIC_0071720,1
ISIC_0028277,2
ISIC_0068847,1
ISIC_0029896,2
ISIC_0067241,3
ISIC_0032716,1
ISIC_0072213,2
ISIC_0064556,3
ISIC_0072602,3
ISIC_0062379,5
ISIC_0065264,2
ISIC_0030297,8
ISIC_0027800,2
ISIC_0060276,2
ISIC_0005000_downsampled,2
ISIC_0067418,1
ISIC_0024469,2
ISIC_0053664,4
ISIC_0064887,1
ISIC_0025838,5
ISIC_0072610,3
ISIC_0070083,8
ISIC_0030442,6
ISIC_0053678,3
ISIC_0026393,7
ISIC_0027472,2
ISIC_0013953_downsampled,1
ISIC_0061640,5
ISIC_0000365,2
ISIC_0063628,2
ISIC_0026708,2
ISIC_0053903,8
ISIC_0059685,2
ISIC_0032172,2
ISIC_0000491,2
ISIC_0027361,2
ISIC_0064956,2
ISIC_0068625,2
ISIC_0025750,2
ISIC_0064502,6
ISIC_0025739,2
ISIC_0072851,3
ISIC_0027148,2
ISIC_0029033,1
ISIC_0071085,3
ISIC_0026681,2
ISIC_0014433_downsampled,2
ISIC_0031574,2
ISIC_0031065,7
ISIC_0033716,5
ISIC_0070313,1
ISIC_0029914,1
ISIC_0033903,2
ISIC_0032971,2
ISIC_0069197,1
ISIC_0057185,2
ISIC_0016034_downsampled,2
ISIC_0031564,2
ISIC_0056353,2
ISIC_0025124,2
ISIC_0028674,2
ISIC_0064281,1
ISIC_0024307,2
ISIC_0029088,2
ISIC_0056047,1
ISIC_0013845_downsampled,1
ISIC_0012397_downsampled,5
ISIC_0064852,2
ISIC_0027026,5
ISIC_0072098,5
ISIC_0054879,5
ISIC_0002353_downsampled,2
ISIC_0027299,2
ISIC_0027240,2
ISIC_0059330,1
ISIC_0028822,5
ISIC_0070495,2
ISIC_0026963,1
ISIC_0073080,2
ISIC_0027420,1
ISIC_0064788,3
ISIC_0063497,2
ISIC_0067243,1
ISIC_0026683,2
ISIC_0059649,2
ISIC_0012230_downsampled,2
ISIC_0033987,5
ISIC_0033450,7
ISIC_0027335,5
ISIC_0068870,7
ISIC_0026275,3
ISIC_0024768,2
ISIC_0024477,5
ISIC_0026506,1
ISIC_0060817,1
ISIC_0026045,1
ISIC_0056253,2
ISIC_0012740_downsampled,2
ISIC_0063244,2
ISIC_0031214,2
ISIC_0028936,2
ISIC_0031139,2
ISIC_0059143,2
ISIC_0066634,5
ISIC_0000442_downsampled,2
ISIC_0058088,3
ISIC_0014968_downsampled,2
ISIC_0000011,2
ISIC_0027122,2
ISIC_0057677,2
ISIC_0028245,2
ISIC_0000324,2
ISIC_0033504,3
ISIC_0031978,2
ISIC_0030767,3
ISIC_0033786,2
ISIC_0070436,3
ISIC_0030560,2
ISIC_0030666,2
ISIC_0054377,1
ISIC_0057609,1
ISIC_0059187,2
ISIC_0061240,8
ISIC_0064559,1
ISIC_0026533,2
ISIC_0034033,2
ISIC_0013403_downsampled,2
ISIC_0024622,2
ISIC_0028265,2
ISIC_0057302,1
ISIC_0025985,5
ISIC_0033432,1
ISIC_0030154,2
ISIC_0026985,2
ISIC_0072010,1
ISIC_0070678,2
ISIC_0025651,1
ISIC_0064233,3
ISIC_0057819,5
ISIC_0024834,2
ISIC_0029536,2
ISIC_0072857,3
ISIC_0059053,5
ISIC_0000000,2
ISIC_0029698,1
ISIC_0069316,5
ISIC_0059495,1
ISIC_0056077,2
ISIC_0027631,3
ISIC_0008659_downsampled,2
ISIC_0055258,6
ISIC_0000367,2
ISIC_0024347,2
ISIC_0053880,2
ISIC_0068632,3
ISIC_0013965_downsampled,2
ISIC_0067515,1
ISIC_0070895,4
ISIC_0033376,2
ISIC_0025819,5
ISIC_0027237,2
ISIC_0070469,2
ISIC_0025690,2
ISIC_0067935,8
ISIC_0030769,2
ISIC_0013663_downsampled,1
ISIC_0029433,2
ISIC_0068615,8
ISIC_0053552,5
ISIC_0028967,2
ISIC_0055744,3
ISIC_0025425,7
ISIC_0000007,2
ISIC_0060807,4
ISIC_0028752,2
ISIC_0010059,2
ISIC_0065103,8
ISIC_0059839,5
ISIC_0025959,2
ISIC_0031540,2
